0.013805,-0.054029,-0.002692,-0.005020
0.060792,-0.033593,-0.016175,0.028605
-0.016957,-0.060594,-0.014317,-0.011910
0.060644,-0.011734,-0.062973,0.038144
-0.127552,0.017348,-0.039671,-0.002427
-0.056777,-0.000761,0.047695,0.020092
-0.102192,0.023848,-0.048900,0.037655
0.049994,0.039517,0.068196,0.015653
-0.004097,-0.058810,0.000296,-0.025293
-0.058357,0.014357,0.021263,0.011755
-0.059241,0.040136,-0.012780,-0.021812
-0.097181,0.000042,0.043546,-0.049120
0.041646,0.071052,0.027259,-0.040272
-0.077565,-0.079931,-0.046087,0.018079
0.009503,0.028216,0.057127,0.008396
-0.068397,-0.066088,-0.042787,-0.026547
-0.074813,0.011457,0.002169,0.032137
-0.047711,0.014528,0.042168,-0.012283
-0.001635,0.052901,0.039198,-0.072915
0.035373,0.053496,-0.007067,0.088211
-0.135107,-0.007962,0.012006,-0.022570
-0.071153,0.034155,-0.037348,0.030406
-0.129969,0.001064,-0.009905,-0.003713
0.081706,-0.035547,0.016884,0.006918
-0.001586,0.086391,-0.036688,-0.049181
0.009624,-0.045434,-0.016731,-0.017852
-0.042504,0.000895,0.041663,0.052296
-0.014044,0.040842,0.026754,-0.022518
0.043282,-0.060143,0.004992,0.057761
-0.057953,0.061262,-0.066808,0.008151
0.075831,-0.023090,0.010427,-0.039912
0.000698,0.075858,-0.029097,-0.018918
-0.009870,-0.067004,0.013807,-0.031335
-0.128377,-0.001351,-0.026313,0.042536
-0.012307,0.053760,0.025343,-0.067509
0.069581,-0.013356,-0.025248,-0.016558
0.034418,-0.050430,0.013406,-0.014332
0.009560,-0.067015,0.027267,-0.023119
-0.020776,0.032589,0.035092,-0.019451
-0.064440,0.054742,-0.057107,0.002013
0.074440,-0.026850,-0.015477,0.025682
0.088057,0.103813,-0.010635,-0.006246
0.001000,-0.036845,-0.046451,-0.006600
0.114802,-0.004382,-0.009804,-0.000368
0.055445,0.027616,0.069053,0.071026
0.001588,-0.036468,-0.064881,0.030912
-0.033465,0.006700,0.050710,0.027402
-0.031487,0.045962,-0.024065,0.029587
0.036475,0.040812,0.061750,-0.001157
0.096560,0.002280,-0.015011,-0.049676
0.038175,-0.021703,-0.030422,-0.030862
-0.002593,0.051200,0.004042,0.004365
0.010770,-0.045048,-0.022172,-0.006069
-0.106814,0.008566,-0.027693,0.045945
0.027264,-0.047613,0.008621,-0.028835
-0.089529,0.003487,0.002322,0.036189
-0.001309,0.044676,0.019126,0.001513
0.099297,0.035376,-0.119109,0.038623
-0.139901,-0.000780,-0.027000,0.020422
0.010844,-0.055978,0.001227,-0.010838
-0.052627,-0.071235,-0.030934,-0.001467
-0.052087,0.065396,-0.056642,-0.018288
-0.013925,0.063828,-0.005266,-0.047348
-0.137682,-0.006642,-0.020156,0.033625
0.070279,0.076136,-0.004245,0.057278
0.138054,0.028352,-0.043046,-0.018549
0.057710,0.074875,0.009334,0.011130
0.072506,-0.032195,0.003879,0.003438
-0.035202,0.060267,-0.018811,-0.044665
0.069334,-0.033866,0.004997,0.001891
-0.034668,0.041676,-0.008094,0.007810
0.047413,-0.020005,-0.013239,-0.055880
0.065062,0.122280,-0.071137,0.002736
0.034050,-0.002830,-0.069987,-0.031731
-0.010191,0.093159,-0.062509,-0.038714
-0.014729,-0.027075,-0.074592,-0.016382
-0.036365,-0.043625,-0.055487,-0.030155
0.045149,0.076228,0.008062,-0.014788
-0.021333,0.032580,0.022103,0.006276
0.044441,-0.027851,-0.054431,0.054417
0.056289,-0.062656,0.025279,0.049971
0.058726,-0.037861,0.025773,-0.044627
0.065824,0.003557,-0.071192,0.004126
-0.029239,0.032021,0.009330,0.020174
-0.009559,-0.061679,-0.008169,-0.006611
-0.098190,-0.008896,0.039531,-0.007367
0.055416,0.072462,-0.009765,0.055735
-0.097604,-0.008093,0.041567,-0.013650
0.071142,0.010296,-0.088866,0.023645
-0.073054,0.050023,-0.030573,-0.049810
0.109916,0.008501,-0.042506,0.006933
0.009406,0.022187,0.061438,0.023196
-0.098945,-0.002973,0.014505,0.019299
-0.060856,-0.072685,-0.040481,0.008723
0.075503,0.071440,0.045975,-0.017823
0.047983,-0.007294,-0.043090,-0.043695
-0.000664,0.027253,0.023818,0.061967
-0.001891,-0.059812,0.008855,-0.034869
-0.109668,-0.000661,0.028170,-0.037748
0.079772,-0.004125,-0.016028,-0.053232
-0.055096,-0.078835,-0.041135,0.045025
0.005292,-0.042630,-0.008456,-0.053961
-0.018975,0.002245,0.090596,-0.010290
0.074854,-0.030019,0.004975,-0.003092
0.005391,0.042046,0.049730,-0.038680
-0.016493,0.022548,0.057957,-0.018870
-0.043890,0.028070,0.006610,0.014360
0.024288,-0.028780,-0.056851,0.025874
-0.046854,-0.001530,0.079641,-0.024273
0.078432,-0.035772,0.009177,0.017623
0.062344,-0.058195,0.024830,0.044423
-0.010839,0.044522,0.024198,-0.025905
-0.021581,-0.040751,-0.075359,0.026647
-0.012068,-0.009059,-0.102995,-0.024301
-0.092918,0.009567,-0.012495,0.036366
0.014650,0.039856,0.020364,0.047484
-0.049885,-0.001665,0.043316,0.045399
-0.001000,0.031222,0.028759,0.035481
-0.031037,-0.069397,-0.005764,-0.020673
0.036160,-0.064190,0.036274,-0.003735
-0.018375,-0.052992,-0.006809,-0.060045
-0.059283,0.014666,-0.015330,0.084103
0.053886,-0.027829,-0.010081,-0.019481
-0.071470,0.008227,0.020138,0.014114
0.087562,-0.035668,0.011920,0.028420
-0.031845,0.069740,-0.043682,-0.024775
0.002528,0.009542,0.067722,0.047594
-0.022719,-0.005089,0.087964,0.017226
-0.035402,-0.070245,-0.026033,0.016324
0.081490,-0.045358,0.042072,-0.006492
0.065447,-0.016301,-0.038819,0.015382
0.094208,-0.046752,0.064148,-0.022922
0.000358,0.068098,-0.026150,0.005086
0.027217,-0.027199,-0.029351,-0.031547
0.027841,0.064349,0.005757,0.004999
0.065321,0.064823,0.021903,0.039082
0.069430,-0.047042,0.011830,0.040131
0.003936,0.044782,0.019178,0.010668
0.060345,0.048281,0.077754,-0.019575
0.039731,0.034168,0.069178,0.015850
-0.064969,-0.007676,0.049847,0.027898
-0.032019,0.010223,0.058610,-0.000116
0.138569,0.022096,-0.043750,0.008599
0.073141,-0.015465,-0.028846,0.005756
0.097161,0.057666,0.058949,0.049939
-0.094202,-0.001471,0.013545,0.024085
-0.092992,0.020497,-0.035894,0.041135
0.007433,-0.066855,0.014119,-0.000631
-0.074215,0.016089,-0.001131,0.021706
0.020669,-0.046855,-0.033622,0.042902
-0.116612,0.026489,-0.048542,-0.000143
-0.131796,-0.013201,0.031413,-0.035660
0.080448,-0.019538,-0.012774,0.002288
-0.070765,-0.057572,-0.085286,0.022828
0.072192,-0.058549,0.040900,0.030941
-0.086002,0.027262,-0.014602,-0.016530
-0.020493,-0.050217,-0.034808,-0.017327
0.000590,-0.002742,-0.076052,-0.081356
-0.014288,0.019905,0.036534,0.039726
0.018335,-0.043560,-0.010072,-0.022888
0.003684,0.042077,0.062648,-0.068530
0.052977,0.058424,0.036567,0.011441
0.080385,-0.049810,0.034845,0.023947
0.021732,0.040920,0.035352,0.025510
-0.065220,-0.019070,0.096938,-0.024374
0.067713,-0.042576,0.005997,0.031297
-0.003099,0.042508,0.031019,-0.017685
0.120709,0.004375,-0.015926,-0.011511
0.032798,-0.048625,0.006884,-0.011040
-0.057444,-0.044245,-0.094498,0.013649
0.011185,-0.067421,0.009422,0.018196
0.004499,-0.004991,-0.089927,-0.036703
-0.065807,0.015253,0.012653,0.012177
-0.049980,0.004463,0.070086,-0.034087
-0.121815,-0.005760,-0.012614,0.043905
0.022900,0.075827,-0.038923,0.042397
0.039357,0.078727,-0.019829,0.022015
0.089048,0.069114,0.045370,0.017618
0.095190,0.033041,-0.109749,0.021022
-0.018907,0.061810,0.003846,-0.067306
0.044980,0.046004,0.071223,-0.025486
0.109032,-0.002488,-0.024280,0.011272
-0.051777,-0.002387,0.046383,0.038452
0.010188,0.127359,-0.081291,-0.097742
-0.006588,-0.065806,-0.023319,0.046363
0.019188,-0.069706,0.055389,-0.052561
-0.002552,0.019057,0.040021,0.057568
-0.035431,0.018549,0.060359,-0.042948
0.050472,0.019521,0.066935,0.098224
0.133743,0.046472,-0.092462,0.003485
-0.084624,-0.081600,-0.047660,0.014890
0.029594,-0.033102,-0.001704,-0.060692
-0.021142,-0.053215,-0.037872,-0.000364
-0.030683,-0.068138,-0.040408,0.046274
-0.039616,0.017056,0.074308,-0.073462
0.136885,0.011008,-0.009895,-0.020302
-0.044281,0.013071,0.040697,0.002837
0.087948,-0.013196,-0.035304,0.037395
0.068054,-0.034816,0.003049,0.007292
-0.041514,0.030857,0.030636,-0.041711
0.073556,-0.055401,0.043873,0.014887
0.000897,0.024470,0.038828,0.044976
0.017585,-0.045111,-0.021962,0.006325
0.041051,0.057303,0.013713,0.040880
-0.062184,0.006648,0.013704,0.050737
-0.017978,-0.080593,0.054489,-0.076241
0.028350,-0.058720,0.019191,-0.004637
0.056501,-0.026166,-0.024189,0.007794
-0.106255,-0.088062,-0.056542,0.018798
0.011990,0.023482,0.078749,-0.012769
-0.071111,0.003653,0.028612,0.015437
0.045930,-0.054830,0.019429,0.011929
-0.030311,0.020706,0.038170,0.003622
-0.110225,-0.000670,0.015181,-0.012020
-0.007331,0.024661,0.059263,-0.013006
0.058648,-0.056224,0.041505,-0.004501
-0.014720,-0.005257,-0.100587,-0.049191
0.101873,-0.001069,-0.004698,-0.047839
0.067605,0.045417,0.066997,0.027285
-0.042988,0.017851,0.037310,-0.006711
0.002313,0.099091,-0.076836,-0.009625
0.011706,-0.061948,0.010712,-0.005147
-0.012040,-0.017138,-0.076444,-0.046916
-0.038608,-0.012414,0.100609,-0.009137
-0.059240,0.022573,0.028345,-0.036945
-0.016749,-0.070960,0.016471,-0.033863
0.021066,-0.055252,0.016533,-0.026333
0.002514,0.070373,0.006027,-0.066130
0.038208,-0.047588,-0.017095,0.044170
0.026547,0.057745,0.013046,0.013734
0.094555,0.058618,0.058205,0.042895
0.052647,-0.060922,0.023950,0.039123
-0.029647,-0.067279,-0.009841,-0.018095
0.035832,-0.040044,-0.014761,0.005142
0.039401,-0.065974,0.045418,-0.009507
-0.058997,0.005101,0.040851,0.006889
0.013795,-0.039080,-0.028965,-0.010117
0.034536,0.078066,-0.014280,0.004317
0.015333,0.039456,0.085575,-0.083831
-0.068368,0.030916,-0.032368,0.038112
0.106956,-0.011011,0.002538,-0.014018
-0.016117,0.059969,-0.015540,-0.014993
-0.055239,0.016265,0.038148,-0.024774
0.034782,-0.034401,-0.013630,-0.021440
0.009802,0.021021,0.044107,0.064193
0.045712,0.031996,0.086455,-0.000062
0.023412,0.041920,0.029485,0.036729
-0.016715,0.055337,-0.012241,-0.004562
0.104681,0.063830,0.070299,0.016087
0.099028,-0.000451,-0.031172,-0.001070
0.080288,-0.047148,0.035535,0.011821
0.008250,0.036750,0.040606,0.006316
-0.031454,0.058303,0.000859,-0.070445
0.016780,-0.055299,0.021656,-0.044596
0.094099,0.095572,0.031756,-0.049706
-0.039350,0.070872,-0.034288,-0.062430
-0.016294,-0.071147,-0.009348,0.020832
0.064480,-0.018974,-0.029141,0.004260
0.023950,-0.070024,0.058328,-0.048561
0.097367,0.101630,-0.003655,0.005213
0.046814,-0.043842,0.001204,0.007590
-0.047812,-0.063100,-0.049620,0.013682
-0.045658,0.006093,0.043060,0.023038
-0.006631,0.082178,-0.028603,-0.058460
0.065295,-0.041298,-0.005362,0.045145
-0.084662,0.020501,-0.017521,0.018693
-0.037816,0.021838,0.047564,-0.034033
0.049117,0.047064,0.000463,0.123528
0.098010,-0.003313,-0.023957,-0.006473
0.091789,-0.027910,0.011665,0.006059
0.038108,0.060583,-0.012071,0.075522
-0.099572,0.037240,-0.061014,0.014439
0.037270,-0.056697,0.049115,-0.057739
0.049977,-0.027222,-0.026188,0.004040
-0.022716,-0.072007,0.027461,-0.063345
-0.015089,0.019806,0.052164,0.006487
-0.035485,-0.079492,0.006544,-0.014270
0.101595,0.011110,-0.075730,0.049605
-0.063393,-0.057626,-0.072087,0.009495
-0.039186,-0.089251,0.021225,-0.012704
-0.092637,0.005834,0.000568,0.024776
0.043295,-0.009032,-0.060134,-0.010406
-0.013100,-0.034955,-0.079301,0.027482
-0.009931,-0.060935,-0.011307,-0.003787
0.025508,-0.002557,-0.091160,-0.005018
-0.084708,-0.013415,0.037898,0.038754
0.060139,-0.037989,0.005128,0.000960
0.014913,0.048458,0.022006,0.010567
0.017708,0.030271,0.053259,0.023369
0.123513,0.025569,-0.051792,-0.016384
-0.017215,-0.048593,-0.051469,0.016576
0.004882,-0.046936,-0.015771,-0.022638
-0.026595,0.008042,0.062898,0.009700
0.054857,0.040904,-0.111157,-0.081622
0.108171,0.059454,-0.097175,-0.085364
0.021287,-0.035352,-0.036643,0.004759
-0.026890,0.053402,-0.000717,-0.039394
-0.070691,-0.006990,0.062200,-0.010789
0.070310,-0.046142,0.021593,0.018111
-0.015815,-0.052734,-0.032894,-0.002675
-0.061958,0.038278,-0.037479,0.031338
-0.127621,0.020803,-0.049933,0.004891
0.105722,-0.034015,0.008581,0.062267
0.012670,0.074128,-0.009396,-0.030512
0.044949,-0.035080,-0.010303,-0.006838
0.024699,-0.042037,-0.008411,-0.020582
-0.023373,0.016951,0.030639,0.046774
0.040035,0.056266,0.017027,0.036290
-0.105550,-0.092349,-0.037880,-0.001335
0.023358,0.061361,0.036346,-0.054386
0.001760,-0.058932,-0.004668,-0.003791
0.023898,-0.061341,0.018362,-0.000782
0.051248,-0.048091,0.001755,0.031448
-0.036896,0.008157,0.052181,0.012282
-0.076968,0.040542,-0.018692,-0.043972
0.067041,-0.053842,0.027022,0.031364
-0.034923,-0.050190,-0.019599,-0.075355
0.094229,0.005332,-0.045811,-0.002685
-0.102158,-0.009268,0.031912,0.002455
-0.017731,-0.052851,-0.043242,0.015542
-0.102730,0.013146,-0.020486,0.020538
0.043796,0.049441,0.034983,0.033288
-0.063685,0.040129,-0.028460,0.002273
-0.052274,-0.050772,-0.076722,0.012440
-0.011810,0.023071,0.065485,-0.027783
-0.023207,0.038728,0.025448,-0.028383
0.089897,-0.028632,0.014732,-0.000888
0.049679,0.076366,-0.025679,0.062442
-0.066064,0.000818,0.054130,-0.016531
0.042883,-0.076114,0.083913,-0.042165
0.018181,0.092925,-0.035691,-0.040592
0.044891,0.077714,-0.021567,0.039811
0.155265,0.034202,-0.036429,-0.023536
-0.136162,-0.014049,0.011143,0.001337
0.010446,0.078592,0.008128,-0.088322
0.055431,0.013272,0.081911,0.101287
0.021774,-0.033530,-0.063899,0.054521
0.005687,-0.054311,-0.018264,0.013150
-0.011719,0.062827,0.003292,-0.056923
0.100720,0.083452,0.040588,-0.007713
-0.059085,0.038453,-0.021957,0.004013
0.059605,-0.047475,0.043058,-0.040535
-0.045842,0.035059,0.014544,-0.033211
0.069891,0.097478,-0.042891,0.051644
-0.052758,0.073335,-0.046759,-0.071261
-0.040542,0.017366,0.037716,-0.001114
-0.086586,0.000207,0.028107,0.001546
-0.023151,0.012239,0.052189,0.021486
0.059167,-0.033187,0.001669,-0.012711
0.051527,0.020069,-0.119699,0.012219
0.021347,-0.060626,-0.000386,0.030250
0.013427,-0.037121,-0.022587,-0.031670
-0.124987,0.011773,-0.022638,-0.010680
0.043820,-0.058314,0.014082,0.032819
0.001354,-0.033945,-0.051114,-0.007826
0.140278,0.015016,-0.023065,-0.002797
-0.067658,0.019154,-0.000569,0.020527
-0.080204,-0.001915,0.037569,0.002254
0.051704,-0.064199,0.047042,0.002837
0.011607,0.065427,0.004593,-0.026834
-0.078091,0.001143,0.022450,0.025160
-0.003118,0.035638,0.030741,0.010027
-0.059116,0.018881,0.020604,-0.006187
-0.111915,-0.005925,0.005918,0.024703
0.085698,-0.026906,0.000414,0.013992
-0.032948,-0.057784,-0.014118,-0.052947
0.042128,-0.052629,0.017762,-0.000366
-0.018926,0.063813,-0.033936,0.002465
-0.124973,-0.010650,0.016771,-0.003035

Reconstruction Error
6.000000
