617	324.5
618	324.5
619	324.5
620	324.5
621	324.5
622	324.5
623	324.5
624	324.5
625	324.5
626	324.5
627	324.5
628	324.75
629	324.75
630	324.75
631	324.75
632	324.75
633	324.75
634	324.75
635	324.75
636	324.75
637	324.75
638	324.75
639	324.75
640	324.75
641	324.75
642	324.75
643	324.75
644	324.75
645	324.75
646	324.75
647	324.75
648	324.75
649	324.75
650	325
651	325
652	325
653	325
654	325
655	325
656	325
657	325
658	325
659	325
660	325
661	325
662	325
663	325
664	325
665	325
666	325.25
667	325.25
668	325.25
669	325.25
670	325.25
671	325.25
672	325.25
673	325.25
674	325.25
675	325.25
676	325.25
677	325.25
678	325.25
679	325.25
680	325.25
681	325.5
682	325.5
683	325.5
684	325.5
685	325.5
686	325.5
687	325.5
688	325.5
689	325.5
690	325.5
691	325.5
692	325.5
693	325.5
694	325.5
695	325.5
696	325.5
697	325.75
698	325.75
699	325.75
700	325.75
701	325.75
702	325.75
703	325.75
704	325.75
705	325.75
706	325.75
707	325.75
708	325.75
709	325.75
710	325.75
711	325.75
712	326
713	326
714	326
715	326
716	326
717	326
718	326
719	326
720	326
721	326.25
722	326.25
723	326.25
724	326.25
725	326.25
726	326.5
727	326.5
728	326.5
729	326.5
730	326.75
731	326.75
732	326.75
733	327
734	327
735	327.25
736	327.25
737	327.5
738	327.5
739	327.75
740	328
741	328
742	328.25
743	328.25
744	328.5
745	328.5
746	328.75
747	328.75
748	328.75
749	328.75
750	329
751	329
752	329
753	329
754	329
755	329
756	329
757	329
758	329
759	329
760	329
761	329
762	329
763	328.75
764	328.75
765	328.75
766	328.75
767	328.5
768	328.5
769	328.25
770	328.25
771	328.25
772	328.25
773	328
774	328
775	328
776	328
777	328
778	328
779	328
780	328
781	328
782	328
783	328.25
784	328.25
785	328.25
786	328.25
787	328.5
788	328.5
789	328.5
790	328.75
791	328.75
792	329
793	329.25
794	329.25
795	329.5
796	329.75
797	330
798	330.25
799	330.5
800	331
801	331.25
802	331.75
803	332.25
804	332.75
805	333.25
806	333.75
807	334.5
808	335.25
809	336.25
810	337
811	337.75
812	338.5
813	339
814	339.75
815	340.25
816	340.5
817	341
818	341.5
819	341.75
820	342
821	342.25
822	342.5
823	342.75
824	343
825	343
826	343.25
827	343.5
828	343.5
829	343.5
830	343.75
831	343.75
832	343.75
833	344
834	344
835	344
836	344
837	344
838	344
839	344
840	344
841	343.75
842	343.75
843	343.75
844	343.75
845	343.5
846	343.5
847	343.25
848	343.25
849	343
850	343
851	342.75
852	342.5
853	342.25
854	342
855	341.75
856	341.5
857	341.25
858	340.75
859	340.25
860	340
861	339.25
862	338.75
863	338.25
864	337.5
865	336.75
866	336
867	335
868	334.25
869	333.25
870	332.75
871	332
872	331.5
873	330.75
874	330.25
875	330
876	329.5
877	329.25
878	328.75
879	328.5
880	328.25
881	328
882	327.75
883	327.5
884	327.25
885	327.25
886	327
887	326.75
888	326.75
889	326.5
890	326.5
891	326.5
892	326.25
893	326.25
894	326
895	326
896	326
897	325.75
898	325.75
899	325.75
900	325.75
901	325.75
902	325.5
903	325.5
904	325.5
905	325.5
906	325.5
907	325.25
908	325.25
909	325.25
910	325.25
911	325.25
912	325.25
913	325.25
914	325.25
915	325
916	325
917	325
918	325
919	325
920	325
921	325
922	325
923	325
924	325
925	325
926	325
927	324.75
928	324.75
929	324.75
930	324.75
931	324.75
932	324.75
933	324.75
934	324.75
935	324.75
936	324.75
937	324.75
938	324.75
939	324.75
940	324.75
941	324.75
942	324.75
943	324.75
944	324.75
945	324.5
946	324.5
947	324.5
948	324.5
949	324.5
950	324.5
951	324.5
952	324.5
953	324.5
954	324.5
955	324.5
956	324.5
957	324.5
958	324.5
959	324.5
960	324.5
961	324.5
962	324.5
963	324.5
964	324.5
965	324.5
966	324.5
967	324.5
968	324.5
969	324.5
970	324.25
971	324.25
972	324.25
973	324.25
974	324.25
975	324.25
976	324.25
977	324.25
978	324.25
979	324.25
980	324.25
981	324.25
982	324.25
983	324.25
984	324.25
985	324.25
986	324.25
987	324.25
988	324.25
989	324.25
990	324.25
991	324.25
992	324.25
993	324.25
994	324.25
995	324.25
996	324.25
997	324.25
998	324.25
999	324.25
1000	324.25
1001	324
1002	324
1003	324
1004	324
1005	324
1006	324
1007	324
1008	324
1009	324
1010	324
1011	324
1012	324
1013	324
1014	324
1015	324
1016	324
1017	324
1018	324
1019	324
1020	324
1021	324
1022	324
1023	324
1024	323.75
1025	323.75
1026	323.75
1027	323.75
1028	323.75
1029	323.75
1030	323.75
1031	324
1032	324
1033	324
1034	324
1035	324
1036	324
1037	324
1038	324
1039	324
1040	324
1041	324
1042	324
1043	324
1044	324
1045	324
1046	324
1047	324
1048	324
1049	324
1050	324
1051	324
1052	324
1053	324
1054	324
1055	324
1056	324
1057	324
1058	324
1059	324
1060	324
1061	324
1062	324
1063	324
1064	324
1065	324
1066	324
1067	324
1068	324
1069	324
1070	324
1071	324
1072	324.25
1073	324.25
1074	324.25
1075	324.25
1076	324.25
1077	324.25
1078	324.25
1079	324.25
1080	324.25
1081	324.25
1082	324.25
1083	324.25
1084	324.25
1085	324.25
1086	324.25
1087	324.25
1088	324.25
1089	324.25
1090	324.25
1091	324.25
1092	324.25
1093	324.25
1094	324.25
1095	324.25
1096	324.25
1097	324.25
1098	324.25
1099	324.25
1100	324.25
1101	324.25
1102	324.25
1103	324.25
1104	324.25
1105	324.25
1106	324.25
1107	324.25
1108	324.25
1109	324.5
1110	324.5
1111	324.5
1112	324.5
1113	324.5
1114	324.5
1115	324.5
1116	324.5
1117	324.5
1118	324.5
1119	324.5
1120	324.5
1121	324.5
1122	324.5
1123	324.5
1124	324.5
1125	324.5
1126	324.5
1127	324.5
1128	324.5
1129	324.5
1130	324.5
1131	324.5
1132	324.5
1133	324.5
1134	324.5
1135	324.5
1136	324.5
1137	324.5
1138	324.5
1139	324.5
1140	324.75
1141	324.75
1142	324.75
1143	324.75
1144	324.75
1145	324.75
1146	324.75
1147	324.75
1148	324.75
1149	324.75
1150	324.75
1151	324.75
1152	324.75
1153	324.75
1154	324.75
1155	324.75
1156	324.75
1157	324.75
1158	324.75
1159	324.75
1160	324.75
1161	324.75
1162	325
1163	325
1164	325
1165	325
1166	325
1167	325
1168	325
1169	325
1170	325
1171	325
1172	325
1173	325
1174	325
1175	325
1176	325
1177	325.25
1178	325.25
1179	325.25
1180	325.25
1181	325.25
1182	325.25
1183	325.25
1184	325.25
1185	325.25
1186	325.25
1187	325.25
1188	325.25
1189	325.25
1190	325.25
1191	325.25
1192	325.5
1193	325.5
1194	325.5
1195	325.5
1196	325.5
1197	325.5
1198	325.5
1199	325.5
1200	325.5
1201	325.5
1202	325.5
1203	325.5
1204	325.5
1205	325.5
1206	325.5
1207	325.5
1208	325.75
1209	325.75
1210	325.75
1211	325.75
1212	325.75
1213	325.75
1214	325.75
1215	325.75
1216	325.75
1217	325.75
1218	325.75
1219	325.75
1220	325.75
1221	325.75
1222	325.75
1223	326
1224	326
1225	326
1226	326
1227	326
1228	326
1229	326
1230	326
1231	326
1232	326.25
1233	326.25
1234	326.25
1235	326.25
1236	326.25
1237	326.25
1238	326.5
1239	326.5
1240	326.5
1241	326.5
1242	326.75
1243	326.75
1244	326.75
1245	327
1246	327
1247	327.25
1248	327.25
1249	327.5
1250	327.5
1251	327.75
1252	328
1253	328
1254	328.25
1255	328.25
1256	328.5
1257	328.5
1258	328.75
1259	328.75
1260	328.75
1261	328.75
1262	329
1263	329
1264	329
1265	329
1266	329
1267	329
1268	329
1269	329
1270	329
1271	329
1272	329
1273	329
1274	329
1275	328.75
1276	328.75
1277	328.75
1278	328.75
1279	328.5
1280	328.5
1281	328.25
1282	328.25
1283	328.25
1284	328.25
1285	328
1286	328
1287	328
1288	328
1289	328
1290	328
1291	328
1292	328
1293	328
1294	328
1295	328.25
1296	328.25
1297	328.25
1298	328.25
1299	328.5
1300	328.5
1301	328.5
1302	328.75
1303	328.75
1304	329
1305	329.25
1306	329.25
1307	329.5
1308	329.75
1309	330
1310	330.25
1311	330.5
1312	331
1313	331.25
1314	331.75
1315	332.25
1316	332.75
1317	333.25
1318	333.75
1319	334.5
1320	335.25
1321	336.25
1322	337
1323	337.75
1324	338.5
1325	339
1326	339.75
1327	340.25
1328	340.5
1329	341
1330	341.5
1331	341.75
1332	342
1333	342.25
1334	342.5
1335	342.75
1336	343
1337	343
1338	343.25
1339	343.5
1340	343.5
1341	343.5
1342	343.75
1343	343.75
1344	343.75
1345	343.75
1346	344
1347	344
1348	344
1349	344
1350	344
1351	344
1352	344
1353	343.75
1354	343.75
1355	343.75
1356	343.75
1357	343.5
1358	343.5
1359	343.25
1360	343.25
1361	343
1362	343
1363	342.75
1364	342.5
1365	342.25
1366	342
1367	341.75
1368	341.5
1369	341
1370	340.75
1371	340.25
1372	339.75
1373	339.25
1374	338.75
1375	338.25
1376	337.5
1377	336.75
1378	336
1379	335
1380	334
1381	333.25
1382	332.5
1383	332
1384	331.5
1385	330.75
1386	330.25
1387	330
1388	329.5
1389	329.25
1390	328.75
1391	328.5
1392	328.25
1393	328
1394	327.75
1395	327.5
1396	327.25
1397	327.25
1398	327
1399	326.75
1400	326.75
1401	326.5
1402	326.5
1403	326.5
1404	326.25
1405	326.25
1406	326
1407	326
1408	326
1409	325.75
1410	325.75
1411	325.75
1412	325.75
1413	325.75
1414	325.5
1415	325.5
1416	325.5
1417	325.5
1418	325.5
1419	325.25
1420	325.25
1421	325.25
1422	325.25
1423	325.25
1424	325.25
1425	325.25
1426	325.25
1427	325
1428	325
1429	325
1430	325
1431	325
1432	325
1433	325
1434	325
1435	325
1436	325
1437	325
1438	325
1439	324.75
1440	324.75
1441	324.75
1442	324.75
1443	324.75
1444	324.75
1445	324.75
1446	324.75
1447	324.75
1448	324.75
1449	324.75
1450	324.75
1451	324.75
1452	324.75
1453	324.75
1454	324.75
1455	324.75
1456	324.75
1457	324.5
1458	324.5
1459	324.5
1460	324.5
1461	324.5
1462	324.5
1463	324.5
1464	324.5
1465	324.5
1466	324.5
1467	324.5
1468	324.5
1469	324.5
1470	324.5
1471	324.5
1472	324.5
1473	324.5
1474	324.5
1475	324.5
1476	324.5
1477	324.5
1478	324.5
1479	324.5
1480	324.5
1481	324.5
1482	324.25
1483	324.25
1484	324.25
1485	324.25
1486	324.25
1487	324.25
1488	324.25
1489	324.25
1490	324.25
1491	324.25
1492	324.25
1493	324.25
1494	324.25
1495	324.25
1496	324.25
1497	324.25
1498	324.25
1499	324.25
1500	324.25
1501	324.25
1502	324.25
1503	324.25
1504	324.25
1505	324.25
1506	324.25
1507	324.25
1508	324.25
1509	324.25
1510	324.25
1511	324.25
1512	324.25
1513	324
1514	324
1515	324
1516	324
1517	324
1518	324
1519	324
1520	324
1521	324
1522	324
1523	324
1524	324
1525	324
1526	324
1527	324
1528	324
1529	324
1530	324
1531	324
1532	324
1533	324
1534	324
1535	324
1536	323.75
1537	323.75
1538	323.75
1539	323.75
1540	323.75
1541	323.75
1542	323.75
1543	324
1544	324
1545	324
1546	324
1547	324
1548	324
1549	324
1550	324
1551	324
1552	324
1553	324
1554	324
1555	324
1556	324
1557	324
1558	324
1559	324
1560	324
1561	324
1562	324
1563	324
1564	324
1565	324
1566	324
1567	324
1568	324
1569	324
1570	324
1571	324
1572	324
1573	324
1574	324
1575	324
1576	324
1577	324
1578	324
1579	324
1580	324
1581	324
1582	324
1583	324
1584	324.25
1585	324.25
1586	324.25
1587	324.25
1588	324.25
1589	324.25
1590	324.25
1591	324.25
1592	324.25
1593	324.25
1594	324.25
1595	324.25
1596	324.25
1597	324.25
1598	324.25
1599	324.25
1600	324.25
1601	324.25
1602	324.25
1603	324.25
1604	324.25
1605	324.25
1606	324.25
1607	324.25
1608	324.25
1609	324.25
1610	324.25
1611	324.25
1612	324.25
1613	324.25
1614	324.25
1615	324.25
1616	324.25
1617	324.25
1618	324.25
1619	324.25
1620	324.25
1621	324.5
1622	324.5
1623	324.5
1624	324.5
1625	324.5
1626	324.5
1627	324.5
1628	324.5
1629	324.5
1630	324.5
1631	324.5
1632	324.5
1633	324.5
1634	324.5
1635	324.5
1636	324.5
1637	324.5
1638	324.5
1639	324.5
1640	324.5
1641	324.5
1642	324.5
1643	324.5
1644	324.5
1645	324.5
1646	324.5
1647	324.5
1648	324.5
1649	324.5
1650	324.5
1651	324.75
1652	324.75
1653	324.75
1654	324.75
1655	324.75
1656	324.75
1657	324.75
1658	324.75
1659	324.75
1660	324.75
1661	324.75
1662	324.75
1663	324.75
1664	324.75
1665	324.75
1666	324.75
1667	324.75
1668	324.75
1669	324.75
1670	324.75
1671	324.75
1672	324.75
1673	325
1674	325
1675	325
1676	325
1677	325
1678	325
1679	325
1680	325
1681	325
1682	325
1683	325
1684	325
1685	325
1686	325
1687	325
1688	325
1689	325.25
1690	325.25
1691	325.25
1692	325.25
1693	325.25
1694	325.25
1695	325.25
1696	325.25
1697	325.25
1698	325.25
1699	325.25
1700	325.25
1701	325.25
1702	325.25
1703	325.25
1704	325.5
1705	325.5
1706	325.5
1707	325.5
1708	325.5
1709	325.5
1710	325.5
1711	325.5
1712	325.5
1713	325.5
1714	325.5
1715	325.5
1716	325.5
1717	325.5
1718	325.5
1719	325.75
1720	325.75
1721	325.75
1722	325.75
1723	325.75
1724	325.75
1725	325.75
1726	325.75
1727	325.75
1728	325.75
1729	325.75
1730	325.75
1731	325.75
1732	325.75
1733	325.75
1734	326
1735	326
1736	326
1737	326
1738	326
1739	326
1740	326
1741	326
1742	326
1743	326
1744	326.25
1745	326.25
1746	326.25
1747	326.25
1748	326.25
1749	326.25
1750	326.5
1751	326.5
1752	326.5
1753	326.5
1754	326.75
1755	326.75
1756	326.75
1757	327
1758	327
1759	327.25
1760	327.25
1761	327.5
1762	327.5
1763	327.75
1764	328
1765	328
1766	328.25
1767	328.25
1768	328.5
1769	328.5
1770	328.75
1771	328.75
1772	328.75
1773	328.75
1774	329
1775	329
1776	329
1777	329
1778	329
1779	329
1780	329
1781	329
1782	329
1783	329
1784	329
1785	329
1786	329
1787	328.75
1788	328.75
1789	328.75
1790	328.75
1791	328.5
1792	328.5
1793	328.25
1794	328.25
1795	328.25
1796	328.25
1797	328
1798	328
1799	328
1800	328
1801	328
1802	328
1803	328
1804	328
1805	328
1806	328
1807	328.25
1808	328.25
1809	328.25
1810	328.25
1811	328.5
1812	328.5
1813	328.5
1814	328.75
1815	328.75
1816	329
1817	329.25
1818	329.25
1819	329.5
1820	329.75
1821	330
1822	330.25
1823	330.5
1824	331
1825	331.25
1826	331.75
1827	332.25
1828	332.75
1829	333.25
1830	333.75
1831	334.5
1832	335.25
1833	336
1834	337
1835	337.75
1836	338.5
1837	339
1838	339.5
1839	340
1840	340.5
1841	341
1842	341.25
1843	341.75
1844	342
1845	342.25
1846	342.5
1847	342.75
1848	343
1849	343
1850	343.25
1851	343.25
1852	343.5
1853	343.5
1854	343.75
1855	343.75
1856	343.75
1857	343.75
1858	343.75
1859	344
1860	344
1861	344
1862	344
1863	343.75
1864	343.75
1865	343.75
1866	343.75
1867	343.75
1868	343.5
1869	343.5
1870	343.5
1871	343.25
1872	343.25
1873	343
1874	343
1875	342.75
1876	342.5
1877	342.25
1878	342
1879	341.75
1880	341.5
1881	341
1882	340.75
1883	340.25
1884	339.75
1885	339.25
1886	338.75
1887	338.25
1888	337.5
1889	336.75
1890	336
1891	335
1892	334
1893	333.25
1894	332.5
1895	332
1896	331.5
1897	330.75
1898	330.25
1899	330
1900	329.5
1901	329.25
1902	328.75
1903	328.5
1904	328.25
1905	328
1906	327.75
1907	327.5
1908	327.25
1909	327.25
1910	327
1911	326.75
1912	326.75
1913	326.5
1914	326.5
1915	326.5
1916	326.25
1917	326.25
1918	326
1919	326
1920	326
1921	325.75
1922	325.75
1923	325.75
1924	325.75
1925	325.75
1926	325.5
1927	325.5
1928	325.5
1929	325.5
1930	325.5
1931	325.25
1932	325.25
1933	325.25
1934	325.25
1935	325.25
1936	325.25
1937	325.25
1938	325.25
1939	325.25
1940	325
1941	325
1942	325
1943	325
1944	325
1945	325
1946	325
1947	325
1948	325
1949	325
1950	325
1951	325
1952	324.75
1953	324.75
1954	324.75
1955	324.75
1956	324.75
1957	324.75
1958	324.75
1959	324.75
1960	324.75
1961	324.75
1962	324.75
1963	324.75
1964	324.75
1965	324.75
1966	324.75
1967	324.75
1968	324.75
1969	324.5
1970	324.5
1971	324.5
1972	324.5
1973	324.5
1974	324.5
1975	324.5
1976	324.5
1977	324.5
1978	324.5
1979	324.5
1980	324.5
1981	324.5
1982	324.5
1983	324.5
1984	324.5
1985	324.5
1986	324.5
1987	324.5
1988	324.5
1989	324.5
1990	324.5
1991	324.5
1992	324.5
1993	324.5
1994	324.25
1995	324.25
1996	324.25
1997	324.25
1998	324.25
1999	324.25
2000	324.25
2001	324.25
2002	324.25
2003	324.25
2004	324.25
2005	324.25
2006	324.25
2007	324.25
2008	324.25
2009	324.25
2010	324.25
2011	324.25
2012	324.25
2013	324.25
2014	324.25
2015	324.25
2016	324.25
2017	324.25
2018	324.25
2019	324.25
2020	324.25
2021	324.25
2022	324.25
2023	324.25
2024	324.25
2025	324
2026	324
2027	324
2028	324
2029	324
2030	324
2031	324
2032	324
2033	324
2034	324
2035	324
2036	324
2037	324
2038	324
2039	324
2040	324
2041	324
2042	324
2043	324
2044	324
2045	324
2046	324
2047	324
2048	323.75
2049	323.75
2050	323.75
2051	323.75
2052	323.75
2053	323.75
2054	323.75
2055	324
2056	324
2057	324
2058	324
2059	324
2060	324
2061	324
2062	324
2063	324
2064	324
2065	324
2066	324
2067	324
2068	324
2069	324
2070	324
2071	324
2072	324
2073	324
2074	324
2075	324
2076	324
2077	324
2078	324
2079	324
2080	324
2081	324
2082	324
2083	324
2084	324
2085	324
2086	324
2087	324
2088	324
2089	324
2090	324
2091	324
2092	324
2093	324
2094	324
2095	324
2096	324.25
2097	324.25
2098	324.25
2099	324.25
2100	324.25
2101	324.25
2102	324.25
2103	324.25
2104	324.25
2105	324.25
2106	324.25
2107	324.25
2108	324.25
2109	324.25
2110	324.25
2111	324.25
2112	324.25
2113	324.25
2114	324.25
2115	324.25
2116	324.25
2117	324.25
2118	324.25
2119	324.25
2120	324.25
2121	324.25
2122	324.25
2123	324.25
2124	324.25
2125	324.25
2126	324.25
2127	324.25
2128	324.25
2129	324.25
2130	324.25
2131	324.25
2132	324.25
2133	324.5
2134	324.5
2135	324.5
2136	324.5
2137	324.5
2138	324.5
2139	324.5
2140	324.5
2141	324.5
2142	324.5
2143	324.5
2144	324.5
2145	324.5
2146	324.5
2147	324.5
2148	324.5
2149	324.5
2150	324.5
2151	324.5
2152	324.5
2153	324.5
2154	324.5
2155	324.5
2156	324.5
2157	324.5
2158	324.5
2159	324.5
2160	324.5
2161	324.5
2162	324.5
2163	324.75
2164	324.75
2165	324.75
2166	324.75
2167	324.75
2168	324.75
2169	324.75
2170	324.75
2171	324.75
2172	324.75
2173	324.75
2174	324.75
2175	324.75
2176	324.75
2177	324.75
2178	324.75
2179	324.75
2180	324.75
2181	324.75
2182	324.75
2183	324.75
2184	324.75
2185	325
2186	325
2187	325
2188	325
2189	325
2190	325
2191	325
2192	325
2193	325
2194	325
2195	325
2196	325
2197	325
2198	325
2199	325
2200	325
2201	325.25
2202	325.25
2203	325.25
2204	325.25
2205	325.25
2206	325.25
2207	325.25
2208	325.25
2209	325.25
2210	325.25
2211	325.25
2212	325.25
2213	325.25
2214	325.25
2215	325.5
2216	325.5
2217	325.5
2218	325.5
2219	325.5
2220	325.5
2221	325.5
2222	325.5
2223	325.5
2224	325.5
2225	325.5
2226	325.5
2227	325.5
2228	325.5
2229	325.5
2230	325.75
2231	325.75
2232	325.75
2233	325.75
2234	325.75
2235	325.75
2236	325.75
2237	325.75
2238	325.75
2239	325.75
2240	325.75
2241	325.75
2242	325.75
2243	325.75
2244	325.75
2245	325.75
2246	326
2247	326
2248	326
2249	326
2250	326
2251	326
2252	326
2253	326
2254	326
2255	326
2256	326.25
2257	326.25
2258	326.25
2259	326.25
2260	326.25
2261	326.25
2262	326.5
2263	326.5
2264	326.5
2265	326.5
2266	326.75
2267	326.75
2268	326.75
2269	327
2270	327
2271	327.25
2272	327.25
2273	327.5
2274	327.75
2275	327.75
2276	328
2277	328
2278	328.25
2279	328.25
2280	328.5
2281	328.5
2282	328.75
2283	328.75
2284	328.75
2285	328.75
2286	329
2287	329
2288	329
2289	329
2290	329
2291	329
2292	329
2293	329
2294	329
2295	329
2296	329
2297	329
2298	329
2299	328.75
2300	328.75
2301	328.75
2302	328.75
2303	328.5
2304	328.5
2305	328.25
2306	328.25
2307	328.25
2308	328.25
2309	328
2310	328
2311	328
2312	328
2313	328
2314	328
2315	328
2316	328
2317	328
2318	328
2319	328.25
2320	328.25
2321	328.25
2322	328.25
2323	328.5
2324	328.5
2325	328.75
2326	328.75
2327	329
2328	329
2329	329.25
2330	329.25
2331	329.5
2332	329.75
2333	330
2334	330.25
2335	330.5
2336	331
2337	331.25
2338	331.75
2339	332.25
2340	332.75
2341	333.25
2342	333.75
2343	334.5
2344	335.25
2345	336
2346	337
2347	337.75
2348	338.5
2349	339
2350	339.5
2351	340
